,Campus,Term,Course Code,Course Title,Course Description,Activity Type,Section,Credits,Days,Time,Building,Room,Instructor,Credit,GenEd Requirements,Registration Code,enrollCount,enrollMaximum,myPlanLink,index,mean,median,sd,fourpointo_per,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Start,End,prefix,Matched_Name,Name,Rating,Difficulty,Link,Department,Instructor Name,amount_learned_median,grading_techniques_median,instructors_contribution_median,instructors_effectiveness_median,instuctors_interest_median,the_course_as_a_whole_median,the_course_content_median,Clean_Course_Code,UUID
105,Seattle,Spring 2025,AMATH  351,Introduction to Differential Equations and Applications,"Introductory survey of ordinary differential equations; linear and nonlinear equations; Taylor series; and. Laplace transforms. Emphasizes on formulation, solution, and interpretation of results. Examples drawn from physical and biological sciences and engineering.",lecture,A,3,MWF,10:30 AM - 11:20 AM,MUE,153,Shiheng Zhang,3,NSc,10206,86,85,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20351/details,AMATH351,3.479767827529022,3.8,0.7995989536799846,30.016583747927033,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,7.0,5.0,1.0,13.0,6.0,9.0,12.0,7.0,12.0,14.0,19.0,18.0,10.0,31.0,23.0,33.0,37.0,35.0,51.0,60.0,112.0,127.0,154.0,362.0,10:30,11:20,AMATH,Shiheng Zhang,Shiheng Zhang,2.5,4.0,https://www.ratemyprofessors.com/professor/2996133,Applied Mathematics,Shiheng Zhang,3.89,3.92,3.92,3.86,4.1,3.7600000000000002,3.91,AMATH351,AMATH351ASpring2025
106,Seattle,Summer 2025,AMATH  352,Applied Linear Algebra and Numerical Analysis,"Analysis and application of numerical methods and algorithms to problems in the applied sciences and engineering. Applied linear algebra, including eigenvalue problems. Emphasis on use of conceptual methods in engineering, mathematics, and science. Extensive use of MATLAB and/or Python for programming and solution techniques.",lecture,A,3,MWF,10:50 AM - 11:50 AM,JHN,075,None,3,NSc,10055,0,60,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20352/details,AMATH352,3.491970802919708,3.8,0.7668434986498444,32.565974171813586,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,3.0,5.0,3.0,13.0,6.0,6.0,7.0,17.0,9.0,18.0,19.0,33.0,33.0,55.0,44.0,54.0,61.0,86.0,107.0,107.0,114.0,174.0,159.0,580.0,10:50,11:50,AMATH,No Match,,,,,,,,,,,,,,AMATH352,AMATH352ASummer2025
107,Seattle,Spring 2025,AMATH  352,Applied Linear Algebra and Numerical Analysis,"Analysis and application of numerical methods and algorithms to problems in the applied sciences and engineering. Applied linear algebra, including eigenvalue problems. Emphasis on use of conceptual methods in engineering, mathematics, and science. Extensive use of MATLAB and/or Python for programming and solution techniques.",lecture,A,3,MWF,12:30 PM - 1:20 PM,GWN,201,Bamdad Hosseini,3,NSc,10207,84,100,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20352/details,AMATH352,3.491970802919708,3.8,0.7668434986498444,32.565974171813586,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,3.0,5.0,3.0,13.0,6.0,6.0,7.0,17.0,9.0,18.0,19.0,33.0,33.0,55.0,44.0,54.0,61.0,86.0,107.0,107.0,114.0,174.0,159.0,580.0,12:30,13:20,AMATH,Bamdad Hosseini,Bamdad Hosseini,2.0,4.8,https://www.ratemyprofessors.com/professor/2275294,Mathematics,Bamdad Hosseini,3.8850000000000002,3.55,4.07,3.89,3.875,3.72,3.865,AMATH352,AMATH352ASpring2025
108,Seattle,Summer 2025,AMATH  353,Partial Differential Equations and Waves,"Covers traveling waves of linear equations, dispersion relation, stability, superposition and Fourier analysis, d'Alembert solution, standing waves, vibrations and separation of variables, traveling waves of nonlinear equations, conservation laws, characteristics, breaking, shocks, and rarefaction.",lecture,A,3,TTh,1:10 PM - 2:40 PM,SMI,205,None,3,NSc,10056,0,60,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20353/details,AMATH353,3.357671957671958,3.7,0.889646628402983,29.453262786596117,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,6.0,4.0,6.0,3.0,6.0,8.0,12.0,6.0,7.0,13.0,14.0,21.0,21.0,26.0,28.0,32.0,29.0,27.0,39.0,54.0,167.0,13:10,14:40,AMATH,No Match,,,,,,,,,,,,,,AMATH353,AMATH353ASummer2025
109,Seattle,Spring 2025,AMATH  353,Partial Differential Equations and Waves,"Covers traveling waves of linear equations, dispersion relation, stability, superposition and Fourier analysis, d'Alembert solution, standing waves, vibrations and separation of variables, traveling waves of nonlinear equations, conservation laws, characteristics, breaking, shocks, and rarefaction.",lecture,A,3,MWF,10:30 AM - 11:20 AM,SMI,102,Anastassiya Semenova,3,NSc,10208,86,85,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20353/details,AMATH353,3.357671957671958,3.7,0.889646628402983,29.453262786596117,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,6.0,4.0,6.0,3.0,6.0,8.0,12.0,6.0,7.0,13.0,14.0,21.0,21.0,26.0,28.0,32.0,29.0,27.0,39.0,54.0,167.0,10:30,11:20,AMATH,Anastassiya Semenova,Anastassiya  Semenova,2.3,4.3,https://www.ratemyprofessors.com/professor/2883053,Applied Mathematics,Anastassiya Semenova,3.96,4.08,3.7933333333,3.7433333333,3.86,3.7533333333,3.93,AMATH353,AMATH353ASpring2025
110,Seattle,Summer 2025,AMATH  383,Introduction to Continuous Mathematical Modeling,"Introductory survey of applied mathematics with emphasis on modeling of physical and biological problems in terms of differential equations. Formulation, solution, and interpretation of the results.",lecture,A,3,MWF,12:00 PM - 1:00 PM,GWN,301,None,3,NSc,10057,0,60,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20383/details,AMATH383,3.538046795523906,3.7,0.6696570308826645,23.09257375381485,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,0.0,1.0,6.0,1.0,4.0,3.0,3.0,7.0,3.0,5.0,13.0,11.0,19.0,27.0,27.0,40.0,48.0,76.0,83.0,106.0,114.0,125.0,227.0,12:00,13:00,AMATH,No Match,,,,,,,,,,,,,,AMATH383,AMATH383ASummer2025
111,Seattle,Spring 2025,AMATH  383,Introduction to Continuous Mathematical Modeling,"Introductory survey of applied mathematics with emphasis on modeling of physical and biological problems in terms of differential equations. Formulation, solution, and interpretation of the results.",lecture,A,3,TTh,10:00 AM - 11:20 AM,SMI,102,Konstantinos Mamis,3,NSc,10209,66,85,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20383/details,AMATH383,3.538046795523906,3.7,0.6696570308826645,23.09257375381485,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,0.0,1.0,6.0,1.0,4.0,3.0,3.0,7.0,3.0,5.0,13.0,11.0,19.0,27.0,27.0,40.0,48.0,76.0,83.0,106.0,114.0,125.0,227.0,10:00,11:20,AMATH,Konstantinos Mamis,Konstantinos Mamis,5.0,3.0,https://www.ratemyprofessors.com/professor/2982961,Mathematics,Konstantinos Mamis,4.455,3.54,4.425,4.295,4.72,4.125,4.215,AMATH383,AMATH383ASpring2025
112,Seattle,Spring 2025,AMATH  403,Methods for Partial Differential Equations,"Covers separation of variables, Fourier series and Fourier transforms, Sturm-Liouville theory and special functions, eigenfunction expansions, and Greens functions.",lecture,A,4,MWF,1:30 PM - 2:20 PM,SAV,260,Fanze Kong,4,NSc,10210,15,25,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20403/details,AMATH403,3.605405405405405,3.8,0.5947727005976207,31.08108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,2.0,4.0,8.0,4.0,10.0,9.0,23.0,13:30,14:20,AMATH,No Match,,,,,,,,,,,,,,AMATH403,AMATH403ASpring2025
113,Seattle,Spring 2025,AMATH  483,High-Performance Scientific Computing,"Introduction to hardware, software, and programming for large-scale scientific computing. Overview of multicore, cluster, and supercomputer architectures; procedure and object oriented languages; parallel computing paradigms and languages; graphics and visualization of large data sets; validation and verification; and scientific software development.",lecture,A,5,MWF,8:30 AM - 9:20 AM,SMI,205,Kenneth J Roche,5,,10211,91,90,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20483/details,AMATH483,3.6045801526717556,3.9,0.7694414148613223,44.274809160305345,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,4.0,3.0,1.0,2.0,3.0,6.0,13.0,13.0,13.0,58.0,08:30,09:20,AMATH,Kenneth J Roche,,,,,,Kenneth J Roche,3.925,3.715,4.265,3.565,4.315,3.505,3.58,AMATH483,AMATH483ASpring2025
114,Seattle,Spring 2025,AMATH  503,Methods for Partial Differential Equations,"Covers separation of variables, Fourier series and Fourier transforms, Sturm-Liouville theory and special functions, eigenfunction expansions, and Greens functions.",lecture,A,5,MWF,1:30 PM - 2:20 PM,SAV,260,Fanze Kong,5,,10227,24,25,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20503/details,AMATH503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30,14:20,AMATH,No Match,,,,,,,,,,,,,,AMATH503,AMATH503ASpring2025
115,Seattle,Spring 2025,AMATH  503,Methods for Partial Differential Equations,"Covers separation of variables, Fourier series and Fourier transforms, Sturm-Liouville theory and special functions, eigenfunction expansions, and Greens functions.",lecture,D,5,MWF,1:30 PM - 2:20 PM,SAV,260,Fanze Kong,5,,10230,0,15,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20503/details,AMATH503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30,14:20,AMATH,No Match,,,,,,,,,,,,,,AMATH503,AMATH503DSpring2025
116,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,AMATH  503,Methods for Partial Differential Equations,"Covers separation of variables, Fourier series and Fourier transforms, Sturm-Liouville theory and special functions, eigenfunction expansions, and Greens functions.",lecture,B,5,MWF,1:30 PM - 2:20 PM,SAV,260,Fanze Kong,5,,10228,36,50,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20503/details,AMATH503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30,14:20,AMATH,No Match,,,,,,,,,,,,,,AMATH503,AMATH503BSpring2025
117,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,AMATH  503,Methods for Partial Differential Equations,"Covers separation of variables, Fourier series and Fourier transforms, Sturm-Liouville theory and special functions, eigenfunction expansions, and Greens functions.",lecture,C,5,MWF,1:30 PM - 2:20 PM,SAV,260,Fanze Kong,5,,10229,15,50,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20503/details,AMATH503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30,14:20,AMATH,No Match,,,,,,,,,,,,,,AMATH503,AMATH503CSpring2025
118,Seattle,Spring 2025,AMATH  516,Numerical Optimization,"Methods of solving optimization problems in finitely many variables, with or without constraints. Steepest descent, quasi-Newton methods. Quadratic programming and complementarity. Exact penalty methods, multiplier methods. Sequential quadratic programming. Cutting planes and nonsmooth optimization.",lecture,A,3,MW,11:00 AM - 12:20 PM,SAV,155,None,3,,10231,11,10,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20516/details,AMATH516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00,12:20,AMATH,No Match,,,,,,,,,,,,,,AMATH516,AMATH516ASpring2025
119,Seattle,Spring 2025,AMATH  563,Inferring Structure of Complex Systems,"Introduces fundamental concepts of network science and graph theory for complex dynamical systems. Merges concepts from model selection, information theory, statistical inference, neural networks, deep learning, and machine learning for building reduced order models of dynamical systems using sparse sampling of high-dimensional data.",lecture,A,5,MWF,11:30 AM - 12:20 PM,SMI,304,Bamdad Hosseini,5,,10232,19,25,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20563/details,AMATH563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30,12:20,AMATH,Bamdad Hosseini,Bamdad Hosseini,2.0,4.8,https://www.ratemyprofessors.com/professor/2275294,Mathematics,Bamdad Hosseini,3.8850000000000002,3.55,4.07,3.89,3.875,3.72,3.865,AMATH563,AMATH563ASpring2025
120,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,AMATH  563,Inferring Structure of Complex Systems,"Introduces fundamental concepts of network science and graph theory for complex dynamical systems. Merges concepts from model selection, information theory, statistical inference, neural networks, deep learning, and machine learning for building reduced order models of dynamical systems using sparse sampling of high-dimensional data.",lecture,B,5,MWF,11:30 AM - 12:20 PM,SMI,304,None,5,,10233,17,25,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20563/details,AMATH563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30,12:20,AMATH,No Match,,,,,,,,,,,,,,AMATH563,AMATH563BSpring2025
121,Seattle,Spring 2025,AMATH  569,Advanced Methods for Partial Differential Equations                                                                     ,"Analytical solution techniques for linear partial differential equations. Discussion of how these arise in science and engineering. Transform and Green's function methods. Classification of second-order equations, characteristics. Conservation laws, shocks.",lecture,A,5,MWF,1:30 PM - 2:20 PM,ECE,045,Bernard Deconinck,5,,10234,21,25,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20569/details,AMATH569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30,14:20,AMATH,Bernard Deconinck,Bernard Deconinck,4.9,3.2,https://www.ratemyprofessors.com/professor/1217543,Applied Mathematics,Bernard Deconinck,4.54,3.8,4.78,4.5,4.75,4.25,4.57,AMATH569,AMATH569ASpring2025
122,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,AMATH  569,Advanced Methods for Partial Differential Equations                                                                     ,"Analytical solution techniques for linear partial differential equations. Discussion of how these arise in science and engineering. Transform and Green's function methods. Classification of second-order equations, characteristics. Conservation laws, shocks.",lecture,B,5,MWF,1:30 PM - 2:20 PM,ECE,045,Bernard Deconinck,5,,10235,9,25,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20569/details,AMATH569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30,14:20,AMATH,Bernard Deconinck,Bernard Deconinck,4.9,3.2,https://www.ratemyprofessors.com/professor/1217543,Applied Mathematics,Bernard Deconinck,4.54,3.8,4.78,4.5,4.75,4.25,4.57,AMATH569,AMATH569BSpring2025
123,Seattle,Spring 2025,AMATH  575,Dynamical Systems,"Overview of ways in which complex dynamics arise in nonlinear dynamical systems. Topics include bifurcation theory, universality, Poincare maps, routes to chaos, horseshoe maps, Hamiltonian chaos, fractal dimensions, Liapunov exponents, and the analysis of time series. Examples from biology, mechanics, and other fields.",lecture,A,5,MW,3:30 PM - 4:50 PM,SAV,260,Eric T. Shea-Brown,5,,10236,12,50,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20575/details,AMATH575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:30,16:50,AMATH,No Match,Eric Shea-Brown,2.5,3.2,https://www.ratemyprofessors.com/professor/1252555,Mathematics,,,,,,,,,AMATH575,AMATH575ASpring2025
124,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,AMATH  575,Dynamical Systems,"Overview of ways in which complex dynamics arise in nonlinear dynamical systems. Topics include bifurcation theory, universality, Poincare maps, routes to chaos, horseshoe maps, Hamiltonian chaos, fractal dimensions, Liapunov exponents, and the analysis of time series. Examples from biology, mechanics, and other fields.",lecture,B,5,MW,3:30 PM - 4:50 PM,SAV,260,Eric T. Shea-Brown,5,,10237,14,50,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20575/details,AMATH575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:30,16:50,AMATH,No Match,Eric Shea-Brown,2.5,3.2,https://www.ratemyprofessors.com/professor/1252555,Mathematics,,,,,,,,,AMATH575,AMATH575BSpring2025
125,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,AMATH  575,Dynamical Systems,"Overview of ways in which complex dynamics arise in nonlinear dynamical systems. Topics include bifurcation theory, universality, Poincare maps, routes to chaos, horseshoe maps, Hamiltonian chaos, fractal dimensions, Liapunov exponents, and the analysis of time series. Examples from biology, mechanics, and other fields.",lecture,C,5,MW,3:30 PM - 4:50 PM,SAV,260,Eric T. Shea-Brown,5,,10238,14,50,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20575/details,AMATH575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:30,16:50,AMATH,No Match,Eric Shea-Brown,2.5,3.2,https://www.ratemyprofessors.com/professor/1252555,Mathematics,,,,,,,,,AMATH575,AMATH575CSpring2025
126,Seattle,Spring 2025,AMATH  583,High-Performance Scientific Computing,"Introduction to hardware, software, and programming for large-scale scientific computing. Overview of multicore, cluster, and supercomputer architectures; procedure and object oriented languages; parallel computing paradigms and languages; graphics and visualization of large data sets; validation and verification; and scientific software development.",lecture,A,5,MWF,9:30 AM - 10:20 AM,SIG,134,Kenneth J Roche,5,,10239,14,25,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20583/details,AMATH583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30,10:20,AMATH,Kenneth J Roche,,,,,,Kenneth J Roche,3.925,3.715,4.265,3.565,4.315,3.505,3.58,AMATH583,AMATH583ASpring2025
127,Seattle,Spring 2025,AMATH  583,High-Performance Scientific Computing,"Introduction to hardware, software, and programming for large-scale scientific computing. Overview of multicore, cluster, and supercomputer architectures; procedure and object oriented languages; parallel computing paradigms and languages; graphics and visualization of large data sets; validation and verification; and scientific software development.",lecture,E,5,MWF,9:30 AM - 10:20 AM,SIG,134,Kenneth J Roche,5,,10242,1,10,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20583/details,AMATH583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30,10:20,AMATH,Kenneth J Roche,,,,,,Kenneth J Roche,3.925,3.715,4.265,3.565,4.315,3.505,3.58,AMATH583,AMATH583ESpring2025
128,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,AMATH  583,High-Performance Scientific Computing,"Introduction to hardware, software, and programming for large-scale scientific computing. Overview of multicore, cluster, and supercomputer architectures; procedure and object oriented languages; parallel computing paradigms and languages; graphics and visualization of large data sets; validation and verification; and scientific software development.",lecture,B,5,MWF,9:30 AM - 10:20 AM,SIG,134,Kenneth J Roche,5,,10240,25,25,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20583/details,AMATH583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30,10:20,AMATH,Kenneth J Roche,,,,,,Kenneth J Roche,3.925,3.715,4.265,3.565,4.315,3.505,3.58,AMATH583,AMATH583BSpring2025
129,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,AMATH  583,High-Performance Scientific Computing,"Introduction to hardware, software, and programming for large-scale scientific computing. Overview of multicore, cluster, and supercomputer architectures; procedure and object oriented languages; parallel computing paradigms and languages; graphics and visualization of large data sets; validation and verification; and scientific software development.",lecture,C,5,MWF,9:30 AM - 10:20 AM,SIG,134,Kenneth J Roche,5,,10241,21,50,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20583/details,AMATH583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30,10:20,AMATH,Kenneth J Roche,,,,,,Kenneth J Roche,3.925,3.715,4.265,3.565,4.315,3.505,3.58,AMATH583,AMATH583CSpring2025
130,Seattle,Spring 2025,AMATH  586,Numerical Methods for Partial Differential Equations,"Method of lines discretization. Initial and boundary value problems, including finite difference methods and spectral methods. Elliptic, parabolic, hyperbolic and dispersive equations. Stability, accuracy, and convergence theory.",lecture,A,5,MWF,2:30 PM - 3:20 PM,HRC,135,Jingwei Hu,5,,10243,10,25,https://course-app-api.planning.sis.uw.edu/api/courses/AMATH%20586/details,AMATH586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:30,15:20,AMATH,Jingwei Hu,Jingwei Hu,5.0,4.0,https://www.ratemyprofessors.com/professor/2893138,Mathematics,Jingwei Hu,4.6666666667,4.5,4.6133333333,4.6133333333,4.39,4.2833333333,4.5833333333,AMATH586,AMATH586ASpring2025
